Observer,HM4.Order,HM4.Family,HM4.Latin.name,HM4.Common.name,HM4.Subspecies,Site,State.Province,County.District,Country,Captivity.details,Song_source,Catalog_number,Song_Locality,Signal_Type,No_notes_in_call_bout.song,No_of_Note_Types,IntraIndiv_variation,Single.Note.Number.Of.Notes,Single.Note.Duration.Of.Songs,Single.Note.Song.Pace,Note count the same as number of notes in song?,Edited by,Remarks,Note_Min_Freq_Average,Note_Min_Freq_Variance,Note.Max.Freq.Average,Note.Max.Freq.Variance,Note_Length_Average,Note_Length_Variance,Note_Bandwidth_Average,Note.Bandwidth.Variance,Note_Peak_Freq_Average,Note.Peak.Freq.Variance,Song_Peak_Freq,Song_Min_Freq,Song_Max_Freq,Duration.1st.note,Max.Freq.1st.note,Song.Bandwidth,Note.Count,Song.Duration,Duration.middle.note,Max.freq.middle.note,Duration.Final.Note,Max.Freq.Final.Note,Duration.longest.note,Note_Slope_Average,Note.Slope.Variance,Max.Note.Slope,Pause.Length.Average,Pause.Length.Variance,Note.Slope.first.note,Note.Slope.middle.note,Note.Slope.final.note,Duration.longest.pause,Pace1,Pace2,Pace3,Pace_Change_1,Pace_Change_2,Note_Rate,Freq_Change_1,Freq_Change_2,Dur_change_1,Dur_Change_2,Note_Slope_Ch1,Note_Slope_Ch2,Note_5._Freq,Note_95._Freq,Song_Min_Freq_5,Song_Max_Freq_95,Song.Freq.5..Variance,Song.Freq.95..Variance,Note_Bandwidth_90,Note.Bandwidth.90..Variance,Song_Bandwidth2,Note_Slope_2_Average,Note.Slope.2.Variance,Note_Slope_2_Max,X95..Freq1,X95..Freq2,X95..Freq3,X90..Bandwidth1,X90..Bandwidth2,X90..Bandwidth3,Peak.Freq1,Peak.Freq2,Peak.Freq3,Note.Slope1,Note.Slope2,Note.Slope3,Max.Power1,Max.Power2,Max.Power3
YZ,Passeriformes,Falcunculidae,Falcunculus frontatus,Eastern Shrike-tit,monotypic,"Otways, Otway State Park, Phillips Track, near Triplet Falls",Victoria,,Australia,,XC,XC201476,"Genowlan Rd, Glen Alice, New South Wales",Song,4,1,,,,,Y,,,1940.90,552.03,2393.90,272.02,0.42,0.00,453.00,1213.67,2239.48,926.65,2239.50,1900.60,2408.00,0.43,2367.70,507.40,4.00,3.71,0.42,2391.90,0.41,2408.00,0.43,1085.54,8893.78,1219.71,0.68,0.00,961.83,1047.04,1113.58,0.71,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.08,1.01,1.01,0.99,0.96,1.09,1.06,2099.53,2293.28,2067.20,2325.60,348.30,348.30,193.83,1389.98,258.40,463.02,6775.26,605.15,2325.60,2282.50,2282.50,258.40,172.30,172.30,2282.50,2196.40,2239.50,605.15,407.33,419.81,109.10,108.10,113.05
CA,Passeriformes,Furnariidae,Furnarius figulus,Band-tailed Hornero,pileatus,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC98829,Riacho do Olho Dagua Mago-Pão de Açúcar-Alagoas-Brasil,Song,9,2,,,,,Y,,,1941.23,3086.43,3359.93,97452.33,0.05,0.00,1418.72,103247.64,2843.73,41985.94,2953.10,1866.90,3628.00,0.04,2729.80,1761.10,9.00,1.61,0.05,3592.80,0.06,3487.10,0.06,26252.53,26002983.73,34440.00,0.14,0.00,16383.72,34440.00,28178.18,0.19,6.26,6.91,6.96,1.10,1.01,5.60,1.32,0.97,1.05,1.22,2.10,0.82,2260.42,3161.44,2203.10,3375.00,1357.78,77684.26,901.02,61411.69,1171.90,16597.14,16814001.53,22915.56,2859.37,3343.73,3281.23,625.00,1062.47,1015.60,2625.00,2953.10,2953.10,12678.73,19876.69,17236.01,85.20,90.90,92.37
CA,Passeriformes,Furnariidae,Furnarius figulus,Band-tailed Hornero,pileatus,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC109626,"Tiradentes,Minas Gerais State",Song,7,1,,,,,Y,,,1720.59,2497.87,3229.99,1000.20,0.06,0.00,1509.36,3146.52,2731.63,452.82,2756.20,1665.20,3287.40,0.04,3215.60,1622.20,7.00,1.25,0.06,3287.40,0.06,3201.30,0.07,27927.35,18505235.02,35053.49,0.14,0.00,35053.49,28189.09,25180.33,0.24,5.80,8.33,7.73,1.44,0.93,5.60,1.02,0.97,1.28,1.11,0.80,0.89,2233.31,3094.63,2196.40,3143.80,1286.14,756.80,861.34,3179.55,947.40,15924.68,6306517.14,19739.58,3079.25,3079.25,3115.13,796.75,839.80,918.77,2734.70,2734.70,2727.53,15387.84,15269.09,16719.64,109.15,110.60,110.50
CA,Passeriformes,Furnariidae,Furnarius figulus,Band-tailed Hornero,pileatus,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC223241,"Dique do Furadinho, Cubatão, São Paulo",Song,4,1,,,,,Y,,,1367.65,10118.73,4102.90,304565.76,0.06,0.00,2735.25,421785.45,2713.18,25036.81,2799.30,1277.60,4737.30,0.06,3217.80,3459.70,4.00,0.87,0.05,4250.30,0.06,4206.20,0.06,49767.49,176469067.40,65277.36,0.22,0.00,29051.72,55733.96,49006.90,0.23,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4.60,1.32,0.99,0.91,1.09,1.92,0.88,2261.00,3639.08,1938.00,4177.40,38487.25,232296.22,1378.13,112225.99,2239.40,25144.27,51025768.66,34128.30,3057.70,4048.20,3725.20,1119.70,1593.50,1399.65,2928.50,2799.30,2562.45,19305.17,30066.04,25602.94,94.90,103.60,101.55
YZ,Passeriformes,Furnariidae,Furnarius figulus,Band-tailed Hornero,pileatus,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC416467,"Araguapaz, Goiás, Alagado na GO 251, próximo ao rio do Peixe",Song,6,2,,,,,Y,,,2000.70,29917.99,3008.60,31633.02,0.05,0.00,1007.90,106473.30,2505.07,1493.78,2497.90,1824.10,3269.70,0.02,2671.80,1445.60,6.00,1.47,0.06,3269.70,0.04,3019.90,0.06,20958.19,10996751.68,27811.63,0.24,0.00,19588.24,20303.17,27811.63,0.33,5.05,5.87,6.76,1.16,1.15,4.08,1.22,0.92,3.71,0.68,1.04,1.37,2311.22,2784.95,2282.50,2928.50,2267.06,13392.14,473.72,20403.55,646.00,10144.20,2534921.31,12664.71,2648.60,2928.50,2777.75,301.45,624.45,495.25,2476.35,2540.95,2497.90,10059.28,10080.00,10293.32,95.20,104.65,107.55
YZ,Passeriformes,Furnariidae,Furnarius figulus,Band-tailed Hornero,pileatus,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC291549,"Reserva Ecológica de Guapi Açu (REGUA), RJ",Song,7,1,,,,,Y,,,1489.31,18262.33,4243.14,146438.73,0.05,0.00,2753.83,250709.21,2971.54,39739.46,3143.80,1392.30,4550.40,0.04,3373.20,3158.10,7.00,1.49,0.05,4550.40,0.06,4222.10,0.06,53362.37,54569900.50,63987.76,0.19,0.00,39335.00,57024.53,49645.61,0.22,6.54,7.14,5.75,1.09,0.80,4.71,1.35,0.93,1.33,1.08,1.45,0.87,2405.59,3512.99,2368.70,3703.70,1816.54,26413.11,1107.41,22102.22,1335.00,21723.47,9903098.99,26367.35,3445.30,3682.15,3445.33,990.55,1270.45,1076.63,2950.00,2950.00,3000.27,22867.88,24965.75,18799.01,95.90,99.45,99.70
YZ,Passeriformes,Furnariidae,Furnarius figulus,Band-tailed Hornero,pileatus,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC413841,"Santa Cruz Cabrália, Fazenda Santa Tereza, Bahia",,4,2,,,,,Y,,,2166.50,196.83,3788.80,337005.91,0.06,0.00,1622.30,321576.23,2734.73,1389.98,2713.20,2147.60,4285.50,0.05,2860.20,2137.90,4.00,1.15,0.07,4274.70,0.07,3734.80,0.07,24416.62,40460361.11,30514.49,0.30,0.00,15491.30,30357.97,21302.70,0.36,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3.49,1.49,0.87,1.50,1.07,1.96,0.70,2530.15,3122.30,2411.70,3531.40,4986.40,69081.81,592.18,45796.20,1119.70,9147.35,7311571.55,13731.88,2799.30,3531.40,3079.25,387.60,947.50,516.80,2713.20,2713.20,2756.25,8426.09,13731.88,7215.72,93.00,105.00,103.90
CA,Passeriformes,Thraupidae,Geospiza fortis,Medium Ground Finch,monotypic,,,Island of Santa Cruz (Galapagos),Ecuador,,XC,XC105781 ,"Camino a Bahia Tortuga, Puerto Ayora, Santa Cruz, Galapagos",Song,7,2,,,,,Y,CA,,2143.01,52637.14,4055.43,698020.88,0.14,0.00,1912.40,1120481.73,2966.53,399100.92,2484.40,1771.80,5394.10,0.17,5394.10,3622.30,7.00,1.40,0.12,3543.60,0.13,3425.50,0.17,12620.19,27070340.25,21075.88,0.07,0.00,21075.88,9923.58,8990.55,0.12,4.33,6.19,5.85,1.43,0.94,4.99,0.66,0.97,0.72,1.03,0.47,0.91,2685.27,3870.53,2343.80,5156.20,217675.78,640253.33,1185.27,115967.08,2812.40,8064.57,1576121.64,10202.35,5132.80,3421.90,3328.10,1710.95,1054.70,921.87,3867.20,2835.95,2453.13,9950.31,7776.79,6999.27,85.70,88.30,89.40
YZ,Passeriformes,Thraupidae,Geospiza fortis,Medium Ground Finch,monotypic,,,Island of Santa Cruz (Galapagos),Ecuador,,XC,XC22427,"Puerto Baquerizo Moreno, Floreana, Galapagos",Song,6,2,,,,,Y,,,2357.33,40883.13,5335.27,1286718.03,0.19,0.00,2977.93,874012.93,3488.35,29678.68,3703.70,2139.40,6578.10,0.23,6529.70,4438.70,6.00,1.45,0.24,6578.10,0.13,4431.40,0.24,15958.71,2168434.81,17934.13,0.07,0.00,17114.66,16673.97,17934.13,0.15,4.95,4.99,5.01,1.01,1.01,4.13,1.01,0.67,1.04,0.52,0.97,1.08,3029.02,4751.65,2497.90,6115.40,268713.35,1529964.23,1722.68,526755.58,3617.50,8901.77,2068182.44,10855.79,4737.30,4844.95,4672.70,1679.60,1851.90,1636.55,3488.35,3423.75,3552.95,8703.50,9415.67,8586.15,95.85,96.40,96.80
CA,Passeriformes,Grallariidae,Grallaria varia,Variegated Antpitta,unable to determine,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC243711,,,13,2,,,,,Y,,,401.18,76.39,569.59,631.89,0.17,0.00,168.41,713.32,494.00,544.32,515.60,383.90,597.80,0.21,513.70,213.90,13.00,2.88,0.15,594.70,0.13,556.10,0.28,1074.42,116151.10,1432.09,0.05,0.00,465.42,1253.69,1248.51,0.06,3.55,5.53,5.41,1.56,0.98,4.51,1.16,0.94,0.70,0.90,2.69,1.00,450.76,526.43,421.90,562.50,520.62,727.98,75.76,520.62,140.60,468.65,32670.14,716.03,503.90,550.78,524.98,82.08,82.08,65.66,468.80,515.60,496.88,345.87,583.98,474.62,86.93,97.63,94.80
CA,Passeriformes,Grallariidae,Grallaria varia,Variegated Antpitta,unable to determine,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC102311,,,11,2,,,,,Y,,,382.04,117.70,561.96,342.48,0.18,0.00,179.96,245.30,468.80,0.00,468.80,365.40,588.70,0.17,558.30,223.30,11.00,2.73,0.18,588.70,0.12,527.80,0.25,1033.18,39701.07,1400.00,0.08,0.00,991.95,1153.41,1400.00,0.11,3.85,4.53,4.56,1.18,1.01,4.03,1.05,0.90,1.01,0.66,1.16,1.21,443.22,515.60,421.90,515.60,545.36,0.00,72.48,545.36,93.70,416.80,28772.00,808.62,515.60,515.60,515.60,93.80,46.90,78.17,468.80,468.80,468.80,456.05,268.29,562.47,90.98,102.95,93.90
CA,Passeriformes,Grallariidae,Grallaria varia,Variegated Antpitta,unable to determine,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC187630,,,17,2,,,,,Y,,,402.31,15.96,521.12,176.67,0.12,0.00,118.82,155.35,468.64,191.94,473.70,395.90,538.00,0.17,492.30,142.10,17.00,2.56,0.04,530.40,0.15,532.90,0.21,1419.86,790477.56,2890.70,0.03,0.00,549.12,2890.70,938.36,0.06,4.31,10.99,8.68,2.55,0.79,6.65,1.08,1.00,0.25,3.40,5.26,0.32,430.70,504.12,430.70,516.80,0.00,385.66,73.45,383.88,86.10,930.78,414876.97,2002.33,480.88,516.80,516.80,50.27,86.10,86.10,459.37,473.70,473.70,271.78,1551.14,977.14,96.18,97.13,98.62
CA,Passeriformes,Grallariidae,Grallaria varia,Variegated Antpitta,unable to determine,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC332944,,,11,2,,,,,Y,,,382.04,80.05,573.04,175.28,0.18,0.00,191.04,259.32,489.37,429.86,516.80,365.40,588.70,0.22,558.30,223.30,11.00,2.52,0.14,578.60,0.16,578.60,0.29,1110.62,89243.59,1480.56,0.05,0.00,861.16,1339.58,1198.14,0.07,3.52,5.46,5.39,1.55,0.99,4.37,1.04,1.00,0.64,1.12,1.56,0.89,458.06,516.80,430.70,516.80,427.87,0.00,58.74,427.87,86.10,313.22,2262.68,426.24,516.80,516.80,516.80,86.10,43.10,43.10,473.70,506.03,488.07,362.06,291.04,277.67,97.65,106.15,104.83
CA,Passeriformes,Grallariidae,Grallaria varia,Variegated Antpitta,unable to determine,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC302746,,,12,2,,,,,Y,,,419.47,37.67,556.28,319.41,0.16,0.00,136.83,323.03,488.07,412.80,516.80,409.80,578.60,0.18,532.90,168.80,12.00,2.46,0.16,578.60,0.14,543.10,0.26,881.99,50710.03,1200.76,0.04,0.00,651.96,945.96,827.66,0.07,4.26,5.58,5.93,1.31,1.06,4.89,1.09,0.94,0.90,0.88,1.45,0.87,452.20,523.98,430.70,559.90,462.25,258.00,71.77,410.89,129.20,451.36,22007.07,683.33,516.80,538.35,516.80,86.10,64.60,64.60,473.70,506.03,484.48,464.09,416.47,473.51,89.05,95.95,93.88
CA,Passeriformes,Grallariidae,Grallaria varia,Variegated Antpitta,unable to determine,"Altamira, 52 km SSW, E Bank Rio Xingu",Para,,Brazil,,XC,XC364633,,,11,2,,,,,Y,,,389.49,459.96,547.58,840.70,0.16,0.00,158.10,265.60,468.79,399.08,468.80,330.20,581.20,0.20,497.50,251.00,11.00,2.25,0.13,568.00,0.15,563.60,0.22,1030.50,48371.98,1278.23,0.05,0.00,849.24,1215.67,1114.94,0.07,4.22,5.96,5.69,1.41,0.95,4.89,1.14,0.99,0.68,1.15,1.43,0.92,447.48,515.62,375.00,562.50,945.29,798.15,68.22,545.36,187.50,440.40,28731.93,756.45,492.20,539.05,515.60,82.08,70.35,46.90,457.08,468.80,484.40,448.90,527.73,312.60,83.73,93.28,94.60
CA,Passeriformes,Fringillidae,Hemignathus wilsoni,Akiapolaau,monotypic,"Solomon's Camp, Mauna Loa, Hawaii Island",Hawaii,,United States,,XC,XC306424,Hemignathus wilsoni,Song,10,8,,,,,Y,,,2527.13,335930.51,3758.32,401350.73,0.10,0.00,1231.20,276577.30,3367.79,376798.88,3445.30,1907.90,4773.40,0.05,3389.20,2865.50,10.00,1.51,0.07,2879.20,0.09,3194.90,0.16,12928.73,9153473.23,18841.38,0.06,0.00,11242.59,9502.90,12400.00,0.13,6.41,9.97,7.72,1.55,0.77,6.64,0.85,1.11,1.28,1.36,0.85,1.30,2859.62,3604.65,2282.50,4392.80,261961.10,324965.53,745.07,102773.17,2110.30,8010.85,8780739.69,13198.39,3617.57,3746.77,3488.38,904.43,660.37,689.08,3344.83,3502.70,3283.83,10924.83,6982.75,6596.45,96.57,99.43,98.33
CA,Passeriformes,Fringillidae,Hemignathus wilsoni,Akiapolaau,monotypic,"Solomon's Camp, Mauna Loa, Hawaii Island",Hawaii,,United States,,XC,XC144826,"Hakalau Forest NWR, Hawaii, Hawaii",Song,11,10,,,,,Y,,,2330.05,459241.03,3853.33,975287.43,0.10,0.00,1523.29,845551.40,3281.25,441051.14,3375.00,1431.50,5827.00,0.03,3520.00,4395.50,11.00,1.45,0.12,3471.40,0.22,5827.00,0.22,15366.57,32183546.31,24284.06,0.03,0.00,15910.34,9082.11,11867.42,0.09,9.95,8.49,6.09,0.85,0.72,7.57,0.99,1.68,4.24,1.80,0.57,1.31,2769.88,3686.08,1921.90,5531.20,211118.28,741150.16,916.19,469556.12,3609.30,8546.70,12373638.82,15285.51,3503.93,3457.03,4234.37,375.03,1054.68,1453.10,3222.65,3117.20,3578.13,6574.27,9917.32,9349.12,95.88,103.05,103.63
YZ,Passeriformes,Fringillidae,Hemignathus wilsoni,Akiapolaau,monotypic,"Solomon's Camp, Mauna Loa, Hawaii Island",Hawaii,,United States,,XC,XC124801,"Kipuka Ahiu, Northwest Fragment, Hawaii County, Hawaii",Song,11,9,,,,,Y,,,2900.36,508918.99,3975.75,300115.32,0.09,0.00,1075.43,210465.11,3630.67,306569.88,3375.00,2167.50,5107.50,0.10,4259.40,2940.00,11.00,1.58,0.12,3463.90,0.04,3259.80,0.18,12426.82,30264339.47,23653.66,0.06,0.00,17731.07,9538.52,23653.66,0.14,5.76,9.07,8.02,1.57,0.88,6.98,0.81,0.94,1.18,0.34,0.54,2.48,3059.66,3877.85,2343.80,4968.80,409917.60,283685.16,818.18,131980.36,2625.00,9406.02,15820969.78,17148.78,3703.13,3996.10,3953.13,914.08,785.15,734.37,3316.40,3832.03,3781.23,7785.07,9966.16,10820.43,87.55,87.90,80.80
YZ,Passeriformes,Fringillidae,Hemignathus wilsoni,Akiapolaau,monotypic,"Solomon's Camp, Mauna Loa, Hawaii Island",Hawaii,,United States,,XC,XC122399,"Kipuka Ahiu, Powerline Road, Station 26-1, Hawaii County, Hawaii",Song,15,12,,,,,Y,,,2692.32,579136.67,3760.71,555133.62,0.08,0.00,1068.37,233063.75,3271.87,578391.84,3562.50,1744.30,5041.90,0.06,3298.70,3297.60,15.00,1.91,0.08,3077.80,0.04,4993.00,0.22,14311.01,26722733.29,23100.00,0.05,0.00,10945.16,9632.47,22937.21,0.13,5.30,8.96,13.89,1.69,1.55,7.87,0.93,1.62,1.24,0.56,0.88,2.38,2896.89,3646.87,2109.40,4875.00,442746.00,497224.06,750.00,107523.59,2765.60,10003.38,18278479.24,18532.56,3553.10,3309.38,4078.12,787.52,628.12,834.36,2896.88,3018.74,3900.00,7560.53,8092.17,14357.44,82.60,84.98,84.92
CA,Passeriformes,Acrocephalidae,Hippolais icterina,Icterine Warbler,monotypic,"Polichinitos, 5.5 km N, 3 km E",Lesvos,,Greece,,XC,XC386060 ,,,26,12,,,,,Y,,,3379.98,432736.39,4833.10,554439.93,0.22,0.01,1453.12,273291.94,4159.22,308472.89,3746.80,2395.30,6171.50,0.33,3918.00,3776.20,26.00,39.27,0.13,4405.20,0.31,5542.10,0.46,7988.32,19863515.15,19063.41,1.34,5.98,3414.68,11211.19,5724.26,7.62,0.57,0.91,0.80,1.60,0.88,0.66,1.12,1.26,0.41,2.28,3.28,0.51,3683.83,4662.77,2842.40,5986.20,348146.02,554222.59,978.93,207376.70,3143.80,5133.57,7253936.20,12604.88,4158.29,4689.46,5200.28,1043.16,789.54,1119.74,3995.59,4167.88,4333.55,5449.95,5198.74,4704.32,87.26,91.42,84.53
CA,Passeriformes,Acrocephalidae,Hippolais icterina,Icterine Warbler,monotypic,"Polichinitos, 5.5 km N, 3 km E",Lesvos,,Greece,,XC,XC379506,,,31,8,,,,,Y,,,2035.94,597120.71,5950.33,1562467.96,0.14,0.01,3914.40,2928193.01,4717.75,789373.27,3843.80,797.00,8966.50,0.09,5728.60,8169.50,31.00,9.30,0.08,6575.40,0.39,5330.10,0.39,40788.14,966270309.50,130069.44,0.17,0.03,28388.17,72805.13,6480.87,0.67,3.51,3.51,3.11,1.00,0.89,3.33,1.15,0.81,0.84,5.03,2.56,0.09,2910.78,5504.02,1968.80,7500.00,272078.23,913459.75,2593.25,1018715.48,5531.20,26380.56,346497433.00,75522.22,5174.99,5390.62,5971.86,1748.43,2742.19,3225.85,5048.43,4340.63,4759.96,15713.89,33731.09,29395.23,91.54,93.80,94.49
CA,Passeriformes,Acrocephalidae,Hippolais icterina,Icterine Warbler,monotypic,"Polichinitos, 5.5 km N, 3 km E",Lesvos,,Greece,,XC,XC378745,,,45,14,,,,,Y,,,3208.33,4093152.71,7566.86,357051.56,0.08,0.00,4358.52,2836617.08,5908.71,798204.72,3359.20,2026.70,8430.90,0.23,3359.20,6404.20,45.00,8.77,0.06,6850.10,0.09,4256.00,0.28,71904.48,1485002752.00,138488.89,0.05,0.00,5666.67,73465.63,20266.28,0.42,2.50,8.15,7.97,3.26,0.98,31.83,2.04,0.62,0.28,1.34,12.96,0.28,4323.86,6873.40,2670.10,8268.80,2416778.28,441507.87,2549.52,975885.27,5598.70,42393.82,563298084.90,83738.89,3962.10,6873.40,4668.40,861.32,2549.52,1335.06,3548.66,5908.71,4065.48,13319.03,42393.82,19864.63,90.12,84.34,87.54
CA,Passeriformes,Acrocephalidae,Hippolais icterina,Icterine Warbler,monotypic,"Polichinitos, 5.5 km N, 3 km E",Lesvos,,Greece,,XC,XC388505,,,30,18,,,,,Y,,,2252.85,1038024.25,4078.87,1104577.77,0.16,0.01,1826.02,753131.39,3581.26,852344.52,3609.40,1205.90,6919.30,0.13,2698.80,5713.40,30.00,7.87,0.10,2497.90,0.24,3876.00,0.41,13932.73,90328703.78,34179.37,0.10,0.01,9187.20,5910.78,4031.91,0.31,3.53,4.96,3.47,1.40,0.70,3.81,0.93,1.55,0.82,2.30,0.64,0.68,2656.26,3914.05,1312.50,6140.60,935779.71,941273.65,1257.81,443286.86,4828.10,9814.88,56795467.91,30506.35,3899.99,3698.43,4143.74,829.68,1157.81,1785.94,3857.83,3257.81,3628.13,7252.80,9381.04,12810.80,81.06,79.33,83.86
CA,Passeriformes,Acrocephalidae,Hippolais icterina,Icterine Warbler,monotypic,"Polichinitos, 5.5 km N, 3 km E",Lesvos,,Greece,,XC,XC378747,,,26,15,,,,,Y,,,2576.74,904371.78,4457.00,1571952.40,0.16,0.00,1880.25,903686.89,3695.42,886669.96,3100.80,1258.70,7430.40,0.15,4019.70,6171.70,26.00,6.07,0.09,2720.40,0.11,6049.90,0.38,13247.94,48761530.28,30727.03,0.08,0.00,10486.75,12939.56,11339.64,0.17,3.58,5.25,5.02,1.47,0.96,4.28,0.68,2.22,0.60,1.22,1.23,0.88,3155.45,4230.44,1722.70,7062.90,780486.91,1391797.93,1075.01,546944.92,5340.20,7790.39,29748877.15,22503.60,4225.29,3947.74,4554.28,712.98,1253.73,1281.24,4024.31,3244.33,3832.90,4732.54,9184.81,9661.75,84.80,85.81,85.73
CA,Passeriformes,Acrocephalidae,Hippolais icterina,Icterine Warbler,monotypic,"Polichinitos, 5.5 km N, 3 km E",Lesvos,,Greece,,XC,XC378722 ,,,23,15,,,,,Y,,,2403.38,542701.96,4363.32,702769.42,0.13,0.00,1959.94,374741.63,3649.40,637749.42,3876.00,1325.40,6164.10,0.21,6164.10,4838.70,23.00,4.17,0.10,4759.40,0.19,4036.50,0.34,17343.46,39434589.18,27825.27,0.05,0.00,18037.20,19684.16,12551.04,0.14,5.67,6.01,5.64,1.06,0.94,5.52,0.77,0.85,0.49,1.90,1.09,0.64,2881.70,4162.46,1722.70,6029.30,618150.17,668930.21,1280.77,273732.47,4306.60,11191.23,28802513.83,21770.33,3962.11,4532.74,3968.26,1512.71,1152.03,1162.81,3601.43,4042.85,3254.59,12781.89,9976.90,10761.13,97.71,100.46,95.84
CA,Passeriformes,Hirundinidae,Hirundo rustica,Barn Swallow,erythrogaster,"Eglin Afb, Road #234",Florida,Okaloosa,United States,,XC,XC376773 ,,,54,10,,,,,Y,,,2998.47,54859.93,4018.76,208277.21,0.07,0.00,1020.28,202683.67,3695.08,179451.97,3531.40,2311.00,5975.50,0.08,4190.20,3664.50,54.00,7.45,0.06,3438.50,0.03,5881.60,0.10,15696.92,75786028.68,245746.15,0.35,0.49,11796.10,16229.09,127092.31,2.31,6.98,2.59,7.22,0.37,2.79,37.43,0.82,1.71,0.71,0.47,1.38,7.83,3191.22,3923.35,2842.40,4823.40,43933.46,223469.80,732.13,170258.04,1981.00,11195.23,50890724.11,175576.92,4005.16,3923.35,3824.26,534.02,732.13,594.32,3738.16,3695.08,3720.92,8252.37,11195.23,11697.79,84.72,90.23,84.76
CA,Passeriformes,Hirundinidae,Hirundo rustica,Barn Swallow,erythrogaster,"Eglin Afb, Road #235",Florida,Okaloosa,United States,,XC,XC378928,,,36,13,,,,,Y,,,2746.13,540674.56,4594.70,242945.80,0.07,0.00,1848.55,294079.88,3979.67,300776.97,4453.10,1559.20,5708.80,0.04,4665.20,4149.60,36.00,6.67,0.09,4454.80,0.10,4722.10,0.12,25329.73,28644028.11,57541.67,0.30,0.34,24042.50,28908.51,12974.76,1.95,4.79,2.94,6.64,0.61,2.26,41.81,0.95,1.06,2.35,1.10,1.20,0.45,3234.38,4373.43,2578.10,5578.10,325221.56,208761.01,1139.06,167006.03,3000.00,15920.79,34809476.70,42188.00,4659.40,4373.43,4125.00,890.62,1139.06,937.50,4162.52,3979.67,3825.00,18165.38,15920.79,10719.77,85.54,91.21,91.40
CA,Passeriformes,Hirundinidae,Hirundo rustica,Barn Swallow,erythrogaster,"Eglin Afb, Road #236",Florida,Okaloosa,United States,,XC,XC385612,,,42,14,,,,,Y,,,3393.29,785652.62,5594.00,1269128.03,0.06,0.00,2200.72,1359991.74,4918.19,553008.16,5770.90,2016.20,7507.30,0.09,5019.20,5491.10,42.00,5.38,0.05,6263.20,0.02,7335.70,0.11,40965.42,544240890.70,295527.78,0.18,0.13,15962.79,75539.13,295527.78,1.18,7.05,4.45,6.82,0.63,1.53,51.86,1.25,1.17,0.53,0.39,4.73,3.91,3936.27,5391.91,2454.80,6718.40,612136.74,962151.19,1455.64,532587.90,4263.60,26357.07,193825413.40,106642.86,5176.58,5391.91,5374.68,783.82,1455.64,2179.16,5090.44,4918.19,4806.20,8447.19,26357.07,35384.47,96.74,88.86,91.70
CA,Passeriformes,Hirundinidae,Hirundo rustica,Barn Swallow,erythrogaster,"Eglin Afb, Road #237",Florida,Okaloosa,United States,,XC,XC378429,,,45,17,,,,,Y,,,2461.84,551152.55,4150.04,555102.46,0.07,0.00,1688.20,432136.24,3785.52,174506.19,4522.00,951.80,7971.20,0.09,5449.90,7019.40,45.00,5.24,0.06,4165.70,0.01,7495.40,0.22,26446.82,182278496.80,2194433.33,0.22,0.25,18659.57,25826.32,525475.00,1.65,8.20,3.75,6.39,0.46,1.71,53.25,0.76,1.80,0.61,0.21,1.38,20.35,3018.95,4026.69,2153.30,5512.50,267618.88,437814.15,1007.77,140288.00,3359.20,15816.03,66319676.08,832633.33,5030.14,4026.69,3789.84,1610.72,1007.77,930.24,4125.76,3785.52,3772.62,21953.64,15816.03,10573.41,81.94,84.99,86.92
CA,Passeriformes,Hirundinidae,Hirundo rustica,Barn Swallow,erythrogaster,"Eglin Afb, Road #238",Florida,Okaloosa,United States,,XC,XC379571 ,,,34,11,,,,,Y,,,2771.90,375581.86,4021.61,574744.65,0.06,0.00,1249.71,213560.78,3845.84,570909.19,4349.70,1315.50,7485.70,0.05,4666.80,6170.20,34.00,4.98,0.09,6828.00,0.09,3100.80,0.22,21565.83,46968627.82,863571.43,0.16,0.03,14773.58,24323.40,6406.82,0.57,5.89,4.91,6.91,0.83,1.41,56.05,1.46,0.45,1.77,0.94,1.65,0.26,3199.83,3906.12,2153.30,6632.20,356850.60,583147.70,706.29,129529.55,4478.90,12023.16,30476354.92,375300.00,4763.14,3906.12,4547.80,757.98,706.29,1136.96,4565.02,3845.84,4280.80,13092.91,12023.16,11818.15,92.86,92.28,89.46
